frame_no,relative_translation,net_relative_translation
28360,1.1261663574575031e-13,-2.9837655699978194e-10
28370,1.1442702917582316e-12,-2.972322867080237e-10
28380,1.539925806169174e-12,-2.956923609018545e-10
28390,3.9927083081706097e-13,-2.9529309007103743e-10
28400,1.5832059242849595e-12,-2.9370988414675246e-10
28410,9.632321371887706e-13,-2.927466520095637e-10
28420,1.2929576750297666e-12,-2.9145369433453395e-10
28430,4.375625909109766e-13,-2.91016131743623e-10
28440,1.7139986814905064e-13,-2.908447318754739e-10
28450,-1.4206993687153655e-12,-2.9226543124418927e-10
28460,7.664215387379311e-13,-2.9149900970545134e-10
28470,2.8479631325760364e-13,-2.912142133921937e-10
28480,7.452582787256486e-13,-2.9046895511346806e-10
28490,3.1376270764131957e-13,-2.901551924058267e-10
28500,5.968276470518651e-13,-2.8955836475877484e-10
28510,8.232100732375341e-13,-2.887351546855373e-10
28520,6.056452087634416e-13,-2.881295094767739e-10
28530,6.613974182089537e-14,-2.88063369734953e-10
28540,5.496708170097386e-13,-2.8751369891794324e-10
28550,2.4565977711982557e-13,-2.872680391408234e-10
28560,2.29066770185453e-13,-2.8703897237063794e-10
28570,-6.205513863993401e-13,-2.876595237570373e-10
28580,1.2155319449685056e-12,-2.864439918120688e-10
28590,1.3114308925856047e-12,-2.8513256091948317e-10
28600,1.8390050710271087e-12,-2.8329355584845604e-10
28610,-3.8939838501689616e-13,-2.8368295423347295e-10
28620,1.5186921192121077e-12,-2.8216426211426086e-10
28630,1.8896285314931843e-12,-2.802746335827677e-10
28640,8.444647298418215e-13,-2.7943016885292586e-10
28650,9.784802323434169e-13,-2.7845168862058243e-10
28660,4.923243463051036e-13,-2.7795936427427733e-10
28670,9.476350752047603e-13,-2.7701172919907256e-10
28680,-1.1342428617649059e-12,-2.7814597206083747e-10
28690,-1.4832082546215812e-12,-2.7962918031545904e-10
28700,-6.270999200346944e-13,-2.802562802354937e-10
28710,-1.7405856246566149e-12,-2.8199686586015033e-10
28720,-2.0400651935628145e-12,-2.8403693105371313e-10
28730,-2.2282800177195423e-12,-2.8626521107143267e-10
28740,-2.2075905936702688e-12,-2.8847280166510294e-10
28750,-1.5440719391219257e-12,-2.900168736042249e-10
28760,-1.603392051323454e-12,-2.9162026565554835e-10
28770,-9.848058784174347e-13,-2.926050715339658e-10
28780,-1.5190006833606213e-12,-2.9412407221732644e-10
28790,-8.640763763800859e-13,-2.9498814859370653e-10
28800,-5.874136977255778e-13,-2.955755622914321e-10
28810,-8.513158299385443e-13,-2.9642687812137066e-10
28820,-1.5773172683995873e-12,-2.980041953897702e-10
28830,-1.5900389779548584e-12,-2.995942343677251e-10
28840,-1.5320227312328581e-12,-3.0112625709895797e-10
28850,-1.6926754167793032e-12,-3.0281893251573726e-10
28860,-1.6065627348847737e-12,-3.04425495250622e-10
28870,4.550922455376295e-13,-3.039704030050844e-10
28880,1.495766090496402e-12,-3.02474636914588e-10
28890,-1.396784905381812e-12,-3.0387142181996984e-10
28900,-3.463097061591264e-13,-3.04217731526129e-10
28910,-6.451683519437985e-13,-3.0486289987807276e-10
28920,-1.0761732822939608e-12,-3.059390731603667e-10
28930,-1.1800340001009268e-12,-3.071191071604676e-10
28940,-6.247064639362777e-13,-3.077438136244039e-10
28950,-1.2869897295185272e-12,-3.0903080335392246e-10
28960,-1.4614163582931658e-12,-3.1049221971221564e-10
28970,-4.0117270556701195e-13,-3.1089339241778266e-10
28980,-5.697386508550288e-13,-3.114631310686377e-10
28990,-2.5305860051168627e-13,-3.117161896691494e-10
29000,-9.019647956009808e-13,-3.1261815446475035e-10
29010,-1.5315305893720171e-12,-3.1414968505412236e-10
29020,-1.5664994376489199e-12,-3.1571618449177127e-10
29030,-1.1387645009015873e-12,-3.1685494899267286e-10
29040,-1.5413064966613991e-12,-3.183962554893343e-10
29050,-8.448773998659907e-13,-3.1924113288920027e-10
29060,-1.2612794788485416e-12,-3.205024123680488e-10
29070,1.0981659796848477e-12,-3.194042463883639e-10
29080,3.079182878751193e-13,-3.190963281004888e-10
29090,-9.31032603684955e-13,-3.2002736070417374e-10
29100,-1.1200995688936685e-12,-3.211474602730674e-10
29110,-1.0828857497658138e-12,-3.222303460228332e-10
29120,2.2071666445685759e-13,-3.2200962935837633e-10
29130,1.0671176355206625e-12,-3.2094251172285565e-10
29140,1.2468707548645104e-13,-3.208178246473692e-10
29150,-8.586335247701687e-13,-3.2167645817213937e-10
29160,-7.54543032156751e-13,-3.2243100120429613e-10
29170,-1.1678493632449312e-12,-3.2359885056754107e-10
29180,1.6591179402623955e-13,-3.2343293877351486e-10
29190,5.654405938116281e-13,-3.228674981797032e-10
29200,7.249372866692754e-13,-3.221425608930339e-10
29210,3.246444910941513e-14,-3.221100964439245e-10
29220,4.441673703550482e-13,-3.2166592907356945e-10
29230,-7.951187992893894e-13,-3.2246104787285885e-10
29240,1.1756650080186421e-12,-3.212853828648402e-10
29250,1.005170864836295e-12,-3.2028021200000393e-10
29260,1.108974253625581e-12,-3.1917123774637836e-10
29270,-4.559853023329959e-13,-3.1962722304871134e-10
29280,1.2327975488259122e-12,-3.1839442549988545e-10
29290,1.2977967876478702e-12,-3.1709662871223757e-10
29300,5.070967902000176e-13,-3.1658953192203756e-10
29310,1.1383177938918458e-12,-3.154512141281457e-10
29320,1.1880139049127714e-12,-3.1426320022323293e-10
29330,9.759526491424013e-13,-3.132872475740905e-10
29340,-8.06485301141951e-13,-3.1409373287523247e-10
29350,-4.2254756794863037e-13,-3.145162804431811e-10
29360,-2.122420945880455e-13,-3.147285225377691e-10
29370,-6.040951659828063e-13,-3.153326177037519e-10
29380,6.531754456033756e-13,-3.1467944225814856e-10
29390,8.025795071072832e-13,-3.138768627510413e-10
29400,-5.885647943945476e-13,-3.1446542754543584e-10
29410,3.6133813434555995e-13,-3.1410408941109026e-10
29420,9.480237641952827e-14,-3.1400928703467075e-10
29430,3.528927137924513e-13,-3.136563943208783e-10
29440,-7.551856343802532e-13,-3.1441157995525853e-10
29450,1.211474412600534e-12,-3.13200105542658e-10
29460,5.812789474286607e-13,-3.1261882659522933e-10
29470,4.79523050550251e-13,-3.121393035446791e-10
29480,-1.5431278601191227e-13,-3.1229361633069097e-10
29490,1.35987870462124e-13,-3.1215762846022885e-10
29500,-3.0569811167636916e-13,-3.124633265719052e-10
29510,-6.522981318578588e-13,-3.131156247037631e-10
29520,-2.688082268244318e-13,-3.1338443293058753e-10
29530,3.8390738567414565e-13,-3.1300052554491336e-10
29540,1.186555603628678e-13,-3.128818699845505e-10
29550,-5.468154069732052e-13,-3.134286853915237e-10
29560,3.650428803038549e-14,-3.1339218110349335e-10
29570,-2.1315166929562529e-13,-3.1360533277278897e-10
29580,-1.576073054826649e-13,-3.1376294007827163e-10
29590,-1.0829615947676248e-12,-3.1484590167303926e-10
29600,-1.0355827064314194e-12,-3.1588148437947066e-10
29610,-9.396377399373326e-13,-3.16821122119408e-10
29620,-1.1216901747925079e-12,-3.1794281229420047e-10
29630,-8.311245340291722e-13,-3.1877393682822966e-10
29640,-4.93709427780175e-13,-3.1926764625600984e-10
29650,-2.220905176943043e-13,-3.1948973677370416e-10
29660,4.743646893325189e-13,-3.1901537208437164e-10
29670,-6.122118053621209e-13,-3.1962758388973374e-10
29680,5.447256567191026e-13,-3.1908285823301464e-10
29690,-6.265631767791269e-14,-3.1914551455069256e-10
29700,5.972012847916492e-14,-3.190857944222134e-10
29710,1.065687900933538e-12,-3.180201065212798e-10
29720,2.7300229583341e-13,-3.177471042254464e-10
29730,-3.381104530768946e-13,-3.180852146785233e-10
29740,-8.801663450576852e-13,-3.18965381023581e-10
29750,-1.1498449945975705e-12,-3.2011522601817853e-10
29760,-1.514405454971017e-12,-3.2162963147314954e-10
29770,-4.4971372747764367e-13,-3.220793452006272e-10
29780,-3.970435604272512e-14,-3.2211904955666994e-10
29790,-1.2960665380137129e-12,-3.2341511609468365e-10
29800,8.225231023086879e-13,-3.2259259299237496e-10
29810,-7.442828916263103e-13,-3.233368758840013e-10
29820,1.3047444927592857e-12,-3.22032131391242e-10
29830,2.4086332324761786e-12,-3.196234981587658e-10
29840,1.684627320991509e-12,-3.179388708377743e-10
29850,5.823252268506586e-13,-3.1735654561092364e-10
29860,8.707575430848539e-13,-3.1648578806783877e-10
29870,1.784436372533112e-12,-3.1470135169530566e-10
29880,2.0708487100849083e-12,-3.1263050298522074e-10
29890,-7.91948255354277e-13,-3.1342245124057503e-10
29900,1.1311709759032038e-12,-3.122912802646718e-10
29910,3.26943088714067e-13,-3.1196433717595775e-10
29920,-1.302746294891199e-12,-3.1326708347084893e-10
29930,-1.9124490200965043e-12,-3.1517953249094545e-10
29940,2.766394771264051e-13,-3.1490289301381904e-10
29950,-7.91891823200258e-13,-3.156947848370193e-10
29960,-1.564304871299715e-12,-3.1725908970831903e-10
29970,-8.713976612309966e-13,-3.1813048736955e-10
29980,2.2383101788219194e-13,-3.1790665635166785e-10
29990,4.148759621739686e-13,-3.174917803894939e-10
30000,-9.30441738332042e-13,-3.1842222212782595e-10
30010,-7.588535830367509e-13,-3.191810757108627e-10
30020,-1.1941270122352487e-12,-3.203752027230979e-10
30030,-3.746129871951578e-13,-3.2074981571029307e-10
30040,-1.04365045283283e-12,-3.217934661631259e-10
30050,-8.268728661165487e-13,-3.226203390292425e-10
30060,-2.626503692729657e-13,-3.228829893985154e-10
30070,9.879338001426319e-13,-3.218950555983728e-10
30080,-1.1104949915590107e-12,-3.230055505899318e-10
30090,-1.1916190111132616e-12,-3.241971696010451e-10
30100,1.8576331846427459e-13,-3.240114062825808e-10
30110,9.121280939582027e-13,-3.2309927818862263e-10
30120,-4.19476969920234e-13,-3.2351875515854284e-10
30130,-1.0787359010124187e-12,-3.2459749105955527e-10
30140,7.894448612334632e-13,-3.238080461983218e-10
30150,7.068443666979601e-14,-3.2373736176165197e-10
30160,6.495611607519813e-13,-3.2308780060089997e-10
30170,5.60166275677887e-13,-3.2252763432522207e-10
30180,-1.0420530931674443e-12,-3.2356968741838954e-10
30190,-5.41495526989031e-13,-3.2411118294537857e-10
30200,2.8656133787772155e-13,-3.2382462160750085e-10
30210,-1.2880458985903736e-12,-3.251126675060912e-10
30220,-1.4625954869774534e-12,-3.265752629930687e-10
30230,-1.7131255006010364e-12,-3.282883884936697e-10
30240,1.3634968861788916e-12,-3.269248916074908e-10
30250,-3.992344445767262e-13,-3.2732412605206753e-10
30260,4.771902299491024e-13,-3.2684693582211843e-10
30270,-2.1903952127374643e-12,-3.290373310348559e-10
30280,-2.266128801290399e-12,-3.313034598361463e-10
30290,-2.2095696017886016e-12,-3.3351302943793493e-10
30300,-8.41264243774939e-14,-3.3359715586231243e-10
30310,-1.3504949871496885e-12,-3.349476508494621e-10
30320,-1.6024988583034026e-12,-3.365501497077655e-10
30330,-1.5663896677372399e-12,-3.3811653937550274e-10
30340,-4.173736468672629e-13,-3.3853391302237e-10
30350,-2.257669320695727e-12,-3.4079158234306573e-10
30360,-2.068125902905025e-12,-3.4285970824597074e-10
30370,-2.4316384713619476e-12,-3.4529134671733267e-10
30380,-7.470112754883449e-13,-3.46038357992821e-10
30390,-1.1559750736610061e-12,-3.47194333066482e-10
30400,-2.24421526472633e-12,-3.4943854833120834e-10
30410,-2.816598185435005e-12,-3.522551465166433e-10
30420,-2.503442439794082e-12,-3.547585889564374e-10
30430,-2.855680386213853e-12,-3.5761426934265127e-10
30440,-3.008641800813247e-12,-3.606229111434645e-10
30450,-2.3618025947558843e-12,-3.629847137382204e-10
30460,-1.3713854434807209e-12,-3.643560991817011e-10
30470,-8.872882158224593e-13,-3.6524338739752356e-10
30480,-2.231076073520772e-12,-3.6747446347104433e-10
30490,-2.1784366021420967e-12,-3.696529000731864e-10
30500,-2.313276454704782e-12,-3.719661765278912e-10
30510,-2.025131451036596e-12,-3.7399130797892775e-10
30520,4.330000204534071e-14,-3.739480079768824e-10
30530,-1.9477795678494705e-12,-3.758957875447319e-10
30540,-1.5339914511339067e-12,-3.7742977899586577e-10
30550,-1.7071069463874802e-12,-3.7913688594225325e-10
30560,-1.4804459315084807e-12,-3.8061733187376175e-10
30570,-2.579089344317113e-13,-3.808752408081935e-10
30580,-2.2285655313413206e-13,-3.8109809736132763e-10
30590,-4.768190857200328e-13,-3.8157491644704767e-10
30600,1.7131563883355134e-13,-3.8140360080821414e-10
30610,-8.20970174828187e-13,-3.822245709830423e-10
30620,7.753106741863617e-13,-3.81449260308856e-10
30630,-9.691891496416211e-13,-3.824184494584976e-10
30640,-1.273404757290957e-13,-3.8254578993422673e-10
30650,-8.324539032838437e-13,-3.8337824383751057e-10
30660,1.1271992563704169e-13,-3.832655239118735e-10
30670,-4.882980666902161e-13,-3.837538219785637e-10
30680,-6.777988916857882e-13,-3.844316208702495e-10
30690,7.267026696217781e-13,-3.8370491820062773e-10
30700,5.439000929857368e-14,-3.8365052819132916e-10
30710,-1.1662819578121692e-12,-3.848168101491413e-10
30720,3.414232550742542e-13,-3.8447538689406707e-10
30730,1.1890136612599677e-12,-3.832863732328071e-10
30740,-1.32050956693369e-12,-3.846068827997408e-10
30750,-1.0854266935409748e-12,-3.8569230949328176e-10
30760,-4.5234453514008644e-13,-3.8614465402842186e-10
30770,5.100599837124902e-13,-3.8563459404470936e-10
30780,5.99348407836471e-13,-3.850352456368729e-10
30790,1.022858408860273e-12,-3.840123872280126e-10
30800,4.409283276456774e-13,-3.835714589003669e-10
30810,2.1840091378467625e-13,-3.833530579865822e-10
30820,1.6694176697972991e-12,-3.816836403167849e-10
30830,1.8594519279673384e-12,-3.7982418838881754e-10
30840,1.146550286827572e-12,-3.7867763810198995e-10
30850,-1.3548162988102299e-12,-3.800324544008002e-10
30860,3.4868477082429555e-13,-3.796837696299759e-10
30870,1.1914059156564014e-12,-3.784923637143195e-10
30880,1.7898789359716637e-12,-3.7670248477834786e-10
30890,1.766121605482734e-12,-3.7493636317286514e-10
30900,9.971445190615354e-13,-3.739392186538036e-10
30910,-9.97983636686145e-13,-3.749372022904898e-10
30920,-9.091011316494291e-13,-3.758463034221392e-10
30930,-6.013710265352986e-13,-3.764476744486745e-10
30940,2.752756787324291e-13,-3.761723987699421e-10
30950,1.1193930370360776e-12,-3.75053005732906e-10
30960,3.479994422621211e-13,-3.747050062906439e-10
30970,5.353115365142218e-13,-3.7416969475412966e-10
30980,-1.0905125064848525e-13,-3.7427874600477817e-10
30990,-7.964648509994101e-13,-3.7507521085577756e-10
31000,-8.480821400503832e-13,-3.7592329299582795e-10
31010,-5.241366818977876e-13,-3.7644742967772573e-10
31020,-5.021685793132395e-13,-3.76949598257039e-10
31030,3.2958542814944903e-13,-3.7662001282888954e-10
31040,-2.690797311702156e-15,-3.766227036262012e-10
31050,-5.258820728219078e-13,-3.7714858569902313e-10
31060,-2.8259652350850005e-13,-3.774311822225316e-10
31070,-1.2964855148072386e-13,-3.7756083077401235e-10
31080,2.9962615748653506e-14,-3.775308681582637e-10
31090,4.1800703997180203e-13,-3.7711286111829186e-10
31100,5.070907450735157e-13,-3.7660577037321834e-10
31110,-3.9999811803002666e-13,-3.7700576849124836e-10
31120,1.8791493558918262e-13,-3.7681785355565916e-10
31130,-1.0200149766288644e-13,-3.7691985505332203e-10
31140,9.444821632562925e-14,-3.768254068369964e-10
31150,8.169635069313672e-14,-3.767437104863032e-10
31160,-5.432133253576243e-13,-3.7728692381166085e-10
31170,-2.321283292952767e-13,-3.7751905214095613e-10
31180,-7.720857307806028e-13,-3.782911378717367e-10
31190,-3.176358490000983e-13,-3.786087737207368e-10
31200,-7.107958050708077e-13,-3.7931956952580764e-10
31210,-2.529463673601251e-15,-3.7932209898948125e-10
31220,7.870739324781318e-13,-3.785350250570031e-10
31230,7.875534168319846e-13,-3.777474716401711e-10
31240,3.502922879056691e-13,-3.7739717935226543e-10
31250,-2.2951183710059167e-14,-3.774201305359755e-10
31260,-2.461249520889404e-13,-3.7766625548806444e-10
31270,-5.125952400421344e-13,-3.781788507281066e-10
31280,5.25354727623115e-13,-3.7765349600048347e-10
31290,3.7232186506169166e-13,-3.772811741354218e-10
31300,-1.8827832838949325e-15,-3.772830569187057e-10
31310,-2.0682775196887237e-13,-3.7748988467067454e-10
31320,6.605895043064517e-13,-3.768292951663681e-10
31330,-9.265700881503929e-14,-3.769219521751831e-10
31340,5.49655049117858e-13,-3.7637229712606526e-10
31350,5.100125002613685e-13,-3.758622846258039e-10
31360,1.8174250881053014e-14,-3.7584411037492284e-10
31370,-8.400571021702785e-13,-3.7668416747709314e-10
31380,-7.641879485136469e-13,-3.774483554256068e-10
31390,7.568438395579028e-13,-3.766915115860489e-10
31400,9.115461354793626e-13,-3.7577996545056954e-10
31410,1.6132818407545898e-13,-3.7561863726649407e-10
31420,4.976603548498802e-13,-3.7512097691164417e-10
31430,-6.109539323114549e-14,-3.751820723048753e-10
31440,4.625104133326295e-13,-3.747195618915427e-10
31450,-5.449773261553568e-13,-3.7526453921769803e-10
31460,1.7589635754747238e-13,-3.7508864286015056e-10
31470,-1.5301172477868572e-12,-3.766187601079374e-10
31480,-1.2177610154839089e-12,-3.778365211234213e-10
31490,-1.6678111343403835e-12,-3.795043322577617e-10
31500,-1.7364366475360615e-12,-3.812407689052978e-10
31510,1.492758687434467e-12,-3.7974801021786333e-10
31520,-5.216292400152779e-13,-3.802696394578786e-10
31530,-9.550613442387494e-13,-3.8122470080211735e-10
31540,-2.657296040121094e-13,-3.8149043040612944e-10
31550,1.5572391331615696e-12,-3.799331912729679e-10
31560,9.782557678265507e-13,-3.7895493550514134e-10
31570,1.529381430288303e-13,-3.7880199736211254e-10
31580,1.4994138226573921e-12,-3.7730258353945517e-10
31590,1.586242713490412e-12,-3.7571634082596476e-10
31600,1.0792617708390188e-12,-3.7463707905512573e-10
31610,-4.2060610852442724e-13,-3.7505768516365016e-10
31620,1.2861297072807452e-13,-3.749290721929221e-10
31630,1.9785446423783817e-13,-3.7473121772868427e-10
31640,1.2487713422675479e-12,-3.734824463864167e-10
31650,7.01807016656804e-13,-3.727806393697599e-10
31660,-7.244705121492802e-13,-3.735051098819092e-10
31670,9.678264719327187e-13,-3.7253728340997646e-10
31680,1.1704015839191366e-12,-3.7136688182605734e-10
31690,1.5840891891621224e-12,-3.697827926368952e-10
31700,9.042991923166306e-13,-3.6887849344457856e-10
31710,-6.127023669052909e-13,-3.6949119581148386e-10
31720,2.0366445229294254e-12,-3.674545512885544e-10
31730,2.168486474911036e-12,-3.652860648136434e-10
31740,1.9608616150279733e-12,-3.633252031986154e-10
31750,1.7885351332447293e-12,-3.615366680653707e-10
31760,2.3518775804080625e-12,-3.5918479048496264e-10
31770,2.232591409896072e-12,-3.5695219907506656e-10
31780,2.4863176314189107e-12,-3.5446588144364763e-10
31790,2.0202000652819678e-12,-3.524456813783657e-10
31800,2.3344605400998998e-12,-3.5011122083826576e-10
31810,2.9539324878198797e-12,-3.471572883504459e-10
31820,3.086736800463121e-12,-3.4407055154998277e-10
31830,-5.482395391509029e-14,-3.4412537550389786e-10
31840,2.461485996743543e-12,-3.416638895071543e-10
31850,8.800197812293968e-13,-3.4078386972592493e-10
